,ADDRESS,# ROOMS,BLDG CODE,CODE DESC,BLDG CAT,AC,BLDG DEPTH,EXT COND,FIREPLACES,BLDG FRONT,FUEL,# PARKING,INT COND,MARKET VALUE,# BATH,# BED,# FLOORS,SALE DATE,TOPO,GSF,NSF,HEAT,UNIT #,VIEW,YEAR BUILT,ZIP,ZONING,LATITUDE,LONGITUDE,SALE PRICE,ASKING PRICE,WHITEROCK PRICE,AD / AE DIFF,AD / AF DIFF,AE / AF DIFF
10271,2740 MUHLFELD STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,72.0,4,0,16.0,,0,4.0,110300.0,1,3,0,4/1/2019,F,1152.0,960,,,I,1925,191530000,RM1  ,39.91325083,-75.23491911,80000,,,,,
10272,6324 SYLVESTER STREET,0,W30  ,APT 2-4 UNITS 2 STY MASON,Multi Family,,70.16,4,0,28.95,,2,4.0,153900.0,0,0,2,9/20/2019,F,2031.13,1280,A,,H,1950,191492836,RSA5 ,40.03643701,-75.07372906,105500,,,,,
10273,224-30 WEST RITTENHOUSE SQUARE,0,590,RES CONDO 5+ STY MASONRY,Single Family,Y,0.0,4,0,0.0,,0,4.0,328000.0,0,0,0,10/16/2019,,0.0,723,,1613,C,1970,191035766,RM4  ,39.9490653,-75.17362597,330000,,,,,
10274,2720 EAST ONTARIO STREET,5,O30  ,ROW 2 STY MASONRY,Single Family,N,73.0,4,0,14.0,,0,4.0,139600.0,1,2,2,4/11/2019,F,1022.0,1060,B,,I,1920,191346024,RSA5 ,39.98606807,-75.09753415,146000,,,,,
10275,5635 UPLAND WAY,7,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,Y,219.46,3,0,15.6,,1,3.0,75100.0,2,4,0,9/20/2019,F,3824.0,1560,D,,I,1925,191313109,RSA5 ,39.98453101,-75.23528746,227900,,,,,
10276,2435 SOUTH GARNET STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,47.0,4,0,14.0,,0,4.0,176700.0,1,3,2,4/17/2019,F,658.0,1038,H,,I,1920,191454227,RSA5 ,39.92096405,-75.17900632,298597,,,,,
10277,913 SOUTH 18 STREET,0,O50  ,ROW 3 STY MASONRY,Single Family,Y,64.6,2,0,17.0,,0,2.0,621000.0,0,0,3,5/3/2019,F,1088.0,1764,,,I,1915,191461931,RM1  ,39.94043787,-75.17257878,750000,,,,,
10278,3081 EMERALD STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,100.0,4,0,15.16,,0,4.0,72400.0,1,3,2,9/24/2019,F,1516.0,1382,H,,I,1925,191343144,RSA5 ,39.99245726,-75.11423811,65000,,,,,
10279,9309 ACADEMY ROAD,0,C26  ,DET W/D GAR 1.5 STY FRAME,Single Family,,125.0,4,0,60.0,,1,4.0,198500.0,0,0,2,7/25/2019,A,7500.0,1436,,,I,1965,191143613,RSD3 ,40.06345407,-75.00906490000001,175000,,,,,
10280,2932 NICHOLAS STREET,0,O51  ,ROW 3 STY MASONRY+OTHER,Single Family,,54.0,0,0,15.0,,0,0.0,313000.0,0,0,0,7/29/2019,F,810.0,0,,,,0,191212726,RSA5 ,39.98130084,-75.18302879,350525,,,,,
10281,7106 GUYER AVENUE,6,O30  ,ROW 2 STY MASONRY,Single Family,N,74.5,4,0,16.0,,0,4.0,103300.0,1,3,2,9/6/2019,F,1192.0,960,B,,I,1966,191532406,RM1  ,39.91304934,-75.23579511,125000,,,,,
10282,1429 KATER STREET,6,O50  ,ROW 3 STY MASONRY,Single Family,Y,46.53,1,0,18.21,A,0,1.0,939100.0,3,3,3,8/29/2019,F,847.14,2076,A,,I,2016,191461619,CMX4 ,39.94345734,-75.16668301,1180000,,,,,
10283,3407 EDEN STREET,0,K31  ,S/D W/B GAR 2 STY MAS+OTH,Single Family,,138.41,4,0,20.95,,1,4.0,192000.0,0,0,2,4/17/2019,A,2899.68,1224,,,I,1960,191143605,RSA3 ,40.06511996,-75.00656075,210400,,,,,
10284,844 NORTH 15 STREET,0,571,RES CONDO 4 STY MAS+OTH,Single Family,Y,0.0,1,0,0.0,A,0,1.0,179900.0,1,1,0,5/1/2019,F,0.0,891,A,000000A,I,2011,191302218,RM1  ,39.96958789,-75.16182468,229000,,,,,
10285,3 NORTH CHRIS COLUMBUS BOULEVARD,0,570,RES CONDO 4 STY MASONRY,Single Family,,0.0,4,0,0.0,,0,4.0,214100.0,0,0,0,4/23/2019,,0.0,800,,00PL207,I,1982,191060000,CMX3 ,39.95055256,-75.13937856,240000,,,,,
10286,5335 SYLVESTER STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,164.35,4,0,16.25,,1,4.0,109100.0,1,3,2,9/19/2019,F,2670.68,1228,G,,I,1945,191241112,RSA5 ,40.02734353,-75.08126093,118500,,,,,
10287,1855 ROSEBERRY STREET,6,P30  ,ROW W/GAR 2 STY MASONRY,Single Family,Y,51.0,4,0,15.0,,1,4.0,205000.0,1,3,2,8/30/2019,F,765.0,1230,H,,I,1920,191453721,RSA5 ,39.92097264,-75.17850477,315000,,,,,
10288,3117 SOUTH 18 STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,Y,89.0,4,0,29.0,,1,4.0,304100.0,1,3,2,8/28/2019,F,2581.0,1152,H,,I,1960,191455412,RSA5 ,39.91185635,-75.17758384,391000,,,,,
10289,2601 PENNSYLVANIA AVENUE,5,590,RES CONDO 5+ STY MASONRY,Single Family,Y,0.0,4,0,0.0,,0,4.0,237100.0,1,2,0,4/30/2019,,0.0,1135,C,521,I,1950,191302301,RM4  ,39.96879268,-75.18057082,235000,,,,,
10290,3306 GUILFORD STREET,7,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,90.0,4,0,15.43,,0,4.0,170000.0,1,4,2,5/23/2019,F,1388.7,1550,,,I,1950,191364309,RSA5 ,40.03975719,-75.04432439,200000,,,,,
10291,5072 WYNNEFIELD AVENUE,0,C58  ,DET W/D GAR 3 STY STONE,Single Family,N,165.0,4,1,60.0,,2,4.0,160100.0,3,5,3,8/29/2019,F,9900.0,3510,B,,A,1925,191312343,RSD3 ,39.99122505,-75.22766245,338000,,,,,
10292,1332 ROBBINS STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,N,70.0,4,0,17.92,,1,4.0,109500.0,1,3,2,4/19/2019,F,1254.4,1146,,,I,1925,191115822,RSA5 ,40.03833081,-75.07925503,130000,,,,,
10293,1001-13 CHESTNUT STREET,0,590,RES CONDO 5+ STY MASONRY,Single Family,Y,0.0,4,0,0.0,,0,4.0,215800.0,1,1,0,4/23/2019,,0.0,706,,000504W,I,1900,191074219,CMX5 ,39.95035623,-75.1573228,220000,,,,,
10294,2009 WALLACE STREET,6,570,RES CONDO 4 STY MASONRY,Single Family,Y,0.0,4,0,0.0,,0,4.0,342500.0,3,3,0,4/4/2019,,0.0,1639,C,000000C,I,1900,191303221,RM1  ,39.96656508,-75.1707387,490000,,,,,
10295,1626 CAMBRIDGE STREET,0,551,RES CONDO 3 STY MAS+OTH,Single Family,Y,0.0,1,1,0.0,C,0,1.0,351400.0,2,3,0,6/14/2019,F,0.0,1269,A,000000A,I,2018,191301609,RM1  ,39.97118458,-75.16375146,389000,,,,,
10296,9258 CRISPIN STREET,0,K10  ,S/D W/B GAR 1 STY MASONRY,Single Family,,123.68,4,0,37.0,,1,4.0,211000.0,0,0,0,7/27/2019,A,4576.16,1060,,,I,1957,191142804,RSA2 ,40.05934185,-75.00449293,235000,,,,,
10297,7727 ALGON AVENUE,0,D46  ,DET W/B GAR 2.5 STY FRAME,Single Family,,119.0,1,0,35.0,,0,1.0,425000.0,0,0,0,5/16/2019,,4165.0,3705,,,,2019,191112844,RSA3 ,40.06155823,-75.06693179999999,408000,,,,,
10298,1916 WEST 65 AVENUE,6,O30  ,ROW 2 STY MASONRY,Single Family,N,88.0,3,1,18.5,,0,3.0,126300.0,1,3,2,5/31/2019,F,1546.0,1330,G,,I,1920,191380000,RSA5 ,40.05289673,-75.15062522,132500,,,,,
10299,2233 WEST LEHIGH AVENUE,7,O30  ,ROW 2 STY MASONRY,Single Family,,76.0,4,0,15.25,,0,4.0,44300.0,1,4,2,6/12/2019,F,1159.0,1566,,,I,1925,191323233,RSA5 ,39.99600014,-75.168819,35000,,,,,
10300,2526 SOUTH MOLE STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,48.0,4,0,15.0,,0,4.0,187400.0,1,3,2,9/5/2019,F,720.0,1068,H,,I,1920,191454606,RSA5 ,39.9191291,-75.17376647,219900,,,,,
10301,6007 CASTOR AVENUE,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,92.0,4,0,19.12,,1,4.0,113000.0,1,3,2,5/15/2019,F,1759.04,1368,B,,I,1945,191493206,RSA5 ,40.03456798,-75.08167579,162000,,,,,
10302,5524 NORTH AMERICAN STREET,0,A46  ,DET 2.5 STY FRAME,Single Family,,130.0,4,0,25.0,,0,4.0,132600.0,0,0,3,5/10/2019,F,3250.0,1827,,,I,1930,191202827,RSA5 ,40.03530854,-75.12700999,35000,,,,,
10303,5248 ADDISON STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,64.5,4,0,15.0,,0,4.0,83000.0,1,3,2,9/30/2019,F,967.5,1140,,,I,1925,191431517,RM1  ,39.95255966,-75.2278252,237000,,,,,
10304,805 SELMA STREET,0,D31  ,DET W/B GAR 2 STY MAS+OTH,Single Family,,100.0,4,0,48.0,,1,4.0,283900.0,0,0,2,7/31/2019,F,4800.0,1836,,,I,1960,191162923,RSD3 ,40.11492109,-75.01945581,325000,,,,,
10305,202-10 WEST RITTENHOUSE SQUARE,0,591,RES CONDO 5+ STY MAS+OTH,Single Family,Y,0.0,3,0,0.0,,0,3.0,2416600.0,0,0,0,4/9/2019,,0.0,2500,,3306,C,1960,191035709,RM4  ,39.94984228,-75.17340398,2200000,,,,,
10306,7264 ALLENS PLACE,7,D21  ,DET W/B GAR 1.5 STY MAS+O,Single Family,Y,153.24,4,1,64.46,,2,4.0,428700.0,2,4,2,10/25/2019,F,13800.0,1823,C,,C,1970,191193320,RSD1 ,40.04572826,-75.20777149999999,210000,,,,,
10307,3427 REACH STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,67.33,4,0,15.0,,0,4.0,55000.0,1,3,0,7/1/2019,F,1009.95,1320,H,,I,1920,191341222,RSA5 ,40.00070889,-75.11507482,25000,,,,,
10308,616 ANCHOR STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,N,70.5,4,0,17.95,,1,4.0,90600.0,1,3,2,9/20/2019,F,1265.47,1080,B,,I,1950,191201708,RSA5 ,40.04024318,-75.10095837,105000,,,,,
10309,9973 HARDY ROAD,0,D36  ,DET W/B GAR 2 STY FRAME,Single Family,,100.0,4,0,65.0,,1,4.0,253800.0,0,0,0,9/12/2019,F,6500.0,1730,,,I,1956,191151701,RSD3 ,40.09429659,-75.02067344,280000,,,,,
10310,5809 MC MAHON AVENUE,6,H50  ,SEMI/DET 3 STY MASONRY,Single Family,Y,100.0,2,0,24.25,,0,2.0,111700.0,1,3,3,10/15/2019,F,2425.0,1735,A,,I,1905,191441225,RSA3 ,40.04540041,-75.1675116,259000,,,,,
10311,2164 CONLYN STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,58.5,2,0,14.25,,0,2.0,44400.0,1,3,2,4/8/2019,F,833.62,918,B,,I,1925,191382813,RM1  ,40.04270154,-75.15767886,58000,,,,,
10312,6531 NORTH PARK AVENUE,7,H38  ,SEMI/DET 2 STY STONE,Single Family,,119.65,4,0,22.16,,0,4.0,159700.0,1,4,2,8/5/2019,F,2651.44,1650,,,I,1935,191263637,RSA3 ,40.05283452,-75.14020443,221500,,,,,
10313,1921 REILLY ROAD,0,B36  ,DET W/GAR 2 STY FRAME,Single Family,Y,120.0,3,0,70.0,,2,3.0,461000.0,0,0,2,7/25/2019,F,8400.0,2952,A,,I,2004,191151726,RSD3 ,40.09697802,-75.02447181,590000,,,,,
10314,1819 STRAHLE STREET,0,K30  ,S/D W/B GAR 2 STY MASONRY,Single Family,Y,93.81,4,0,24.45,,1,4.0,186700.0,0,0,2,5/21/2019,F,2293.65,1210,A,,I,1956,191522322,RSA3 ,40.06836191,-75.05434915,228000,,,,,
10315,2844 WELSH ROAD,0,K31  ,S/D W/B GAR 2 STY MAS+OTH,Single Family,Y,105.0,4,0,29.32,,1,4.0,205300.0,2,4,2,8/21/2019,A,3078.6,1320,A,,I,1963,191522136,RSA3 ,40.06000862,-75.02827788,255000,,,,,
10316,444 NORTH 4 STREET,4,593,RES CONDO 3+ STY LOFT,Single Family,Y,0.0,3,0,0.0,,0,3.0,284500.0,1,2,0,9/25/2019,F,0.0,873,A,819,I,1900,191234105,CMX3 ,39.959216600000005,-75.14588157,351000,,,,,
10317,2244 SOUTH HEMBERGER STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,48.0,4,0,14.16,,0,4.0,99000.0,1,3,2,10/17/2019,F,679.68,1120,,,I,1920,191453313,RM1  ,39.92402648,-75.18445036,233000,,,,,
10318,533 GORGAS LANE,7,K30  ,S/D W/B GAR 2 STY MASONRY,Single Family,Y,147.0,4,1,39.0,,1,4.0,250600.0,2,3,2,8/22/2019,A,3965.0,1656,A,,C,1980,191282447,RSA3 ,40.03982725,-75.22269355,262000,,,,,
10319,2202 EAST WASHINGTON LANE,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,N,110.0,4,0,15.0,,1,4.0,126400.0,1,3,2,8/28/2019,F,1650.0,1320,B,,I,1929,191380000,RSA5 ,40.07041082,-75.15488149999999,179000,,,,,
10320,3637 EAST CROWN AVENUE,6,R31  ,ROW B/GAR 2 STY MAS+OTHER,Single Family,,103.97,4,0,18.19,,1,4.0,196600.0,1,3,2,7/2/2019,F,1891.21,1476,A,,I,1964,191141923,RSA4 ,40.06825492,-74.98546656,235000,,,,,
10321,731 NORTH 16 STREET,0,O50  ,ROW 3 STY MASONRY,Single Family,Y,67.5,2,0,16.0,,0,2.0,610800.0,2,4,3,4/18/2019,F,1080.0,2484,H,,I,1920,191302923,RM1  ,39.96813106,-75.16330613,495000,,,,,
10322,2603 MARTHA STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,44.2,4,0,14.33,,0,4.0,150500.0,1,3,2,10/4/2019,F,633.38,1146,H,,E,1875,191251420,RSA5 ,39.98427798,-75.12291085,159000,,,,,
10323,137 WEST DURHAM STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,124.12,3,0,22.0,,0,3.0,254700.0,1,3,2,9/13/2019,F,2730.64,1428,H,,H,1925,191192433,RSA5 ,40.057536,-75.1924035,315000,,,,,
10324,6705 LAWNTON AVENUE,0,A30  ,DET 2 STY MASONRY,Single Family,N,91.0,4,0,56.0,,0,4.0,160200.0,2,4,2,9/10/2019,F,5096.0,1300,H,,I,1960,191262915,RSD3 ,40.05557519,-75.13438985,249900,,,,,
10325,244-48 NORTH 3 STREET,0,590,RES CONDO 5+ STY MASONRY,Single Family,,0.0,4,0,0.0,,0,4.0,219400.0,0,0,0,4/30/2019,,0.0,630,,000004A,I,1900,191061113,CMX3 ,39.95535515,-75.14352932,220000,,,,,
10326,3357 BOWMAN STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,N,80.0,4,0,16.0,,1,4.0,200200.0,1,3,2,5/29/2019,F,1280.0,1088,B,,I,1945,191291538,RSA5 ,40.01293019,-75.186622,285000,,,,,
10327,3929 DEXTER STREET,6,H30  ,SEMI/DET 2 STY MASONRY,Single Family,N,91.0,4,0,18.17,,0,4.0,235300.0,1,3,2,6/6/2019,F,1653.47,1716,B,,A,1900,191285217,RSA5 ,40.02295241,-75.21338594,248000,,,,,
10328,912 WAVERLY STREET,5,O50  ,ROW 3 STY MASONRY,Single Family,N,43.5,4,0,12.66,,0,4.0,391900.0,1,2,3,7/3/2019,F,550.71,912,B,,I,1875,191471225,RM1  ,39.94422756,-75.15785746,391250,,,,,
10329,3207 WEST MONTGOMERY AVENUE,7,O50  ,ROW 3 STY MASONRY,Single Family,N,100.0,5,0,16.0,,0,5.0,34300.0,1,3,3,7/22/2019,F,1600.0,2100,B,,I,1915,191212434,RSA5 ,39.9841786,-75.18662001,405000,,,,,
10330,1508 SOUTH 29 STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,Y,59.0,2,0,16.0,,0,2.0,90100.0,1,3,2,4/1/2019,F,944.0,1312,,,I,1925,191463501,RSA5 ,39.93461301,-75.19282073,246000,,,,,
10331,126 WEST MONTGOMERY AVENUE,6,O30  ,ROW 2 STY MASONRY,Single Family,N,46.0,4,0,13.25,,0,4.0,124400.0,1,3,2,7/16/2019,F,609.5,946,B,,I,1920,191223228,RSA5 ,39.97713649,-75.13475231,229999,,,,,
10332,2428 EAST LETTERLY STREET,0,O30  ,ROW 2 STY MASONRY,Single Family,Y,70.13,1,0,21.33,,0,1.0,413600.0,0,3,2,5/16/2019,F,1496.0,1807,A,,I,2013,191253048,RSA5 ,39.97815903,-75.12248712,510000,,,,,
10333,10862 RAYLAND ROAD,0,R10  ,ROW B/GAR 1 STY MASONRY,Single Family,Y,90.0,4,0,19.92,,1,4.0,181600.0,0,0,1,4/11/2019,F,1792.8,850,H,,I,1968,191544030,RSA4 ,40.07903839,-74.98553755,209000,,,,,
10334,6904-06 WAYNE AVENUE,7,B38  ,DET W/GAR 2 STY STONE,Single Family,N,142.83,5,1,97.97,,1,5.0,228800.0,3,4,0,10/9/2019,F,13361.57,2114,H,,I,1925,191193424,RSD3 ,40.04357248,-75.19985073,458844,,,,,
10335,2103 MAGEE AVENUE,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,Y,92.5,3,0,18.33,,1,3.0,145700.0,1,3,2,6/25/2019,F,1695.52,1246,A,,I,1950,191492314,RSA5 ,40.03806855,-75.06758003,192500,,,,,
10336,1309 NORTH MARSTON STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,45.0,2,0,15.25,,0,2.0,79700.0,1,3,2,6/14/2019,F,686.25,1060,,,I,1925,191214615,RSA5 ,39.97619579,-75.18034505,185000,,,,,
10337,4726 TACONY STREET,6,A30  ,DET 2 STY MASONRY,Single Family,N,100.0,4,0,30.0,,0,4.0,107300.0,0,3,2,7/31/2019,F,3000.0,1530,B,,I,1910,191371124,RSA5 ,40.00796193,-75.0754732,160000,,,,,
10338,10806 KELVIN AVENUE,0,K31  ,S/D W/B GAR 2 STY MAS+OTH,Single Family,Y,165.0,4,0,38.0,,1,4.0,206100.0,1,3,2,8/2/2019,F,6270.0,1224,A,,I,1960,191163410,RSA2 ,40.11093225,-75.02286149,215000,,,,,
10339,1815 SOUTH 17 STREET,7,O30  ,ROW 2 STY MASONRY,Single Family,,68.0,4,0,16.0,,0,4.0,162600.0,1,4,2,7/22/2019,F,1088.0,1560,H,,I,1920,191452227,RM1  ,39.92824453,-75.17359918,195000,,,,,
10340,2650 TULIP STREET,4,O30  ,ROW 2 STY MASONRY,Single Family,Y,60.0,1,0,14.0,C,0,1.0,298800.0,1,2,2,5/9/2019,F,840.0,1134,A,,I,2011,191251828,RSA5 ,39.98313542,-75.12013954,310000,,,,,
10341,3534 KYLE ROAD,5,R10  ,ROW B/GAR 1 STY MASONRY,Single Family,,90.0,4,0,19.99,,1,4.0,181900.0,1,2,1,8/7/2019,F,1799.1,850,H,,I,1970,191544021,RSA4 ,40.07888986,-74.987555,234900,,,,,
10342,1305 FAUNCE STREET,0,C20  ,DET W/D GAR 1.5 STY MASON,Single Family,,104.0,4,0,50.0,,1,4.0,208500.0,0,0,2,9/5/2019,F,5200.0,1140,,,I,1955,191112722,RSA3 ,40.06270181,-75.07430319,220000,,,,,
10343,1915 KIMBALL STREET,6,O50  ,ROW 3 STY MASONRY,Single Family,Y,48.0,1,0,14.0,A,0,1.0,543600.0,2,3,3,7/2/2019,F,672.0,1596,A,,I,2016,191462620,RSA5 ,39.93982936,-75.17518702,590000,,,,,
10344,3142 DRAPER STREET,0,K31  ,S/D W/B GAR 2 STY MAS+OTH,Single Family,,105.0,4,0,33.5,,1,4.0,223100.0,0,0,2,4/18/2019,F,3517.5,1406,,,I,1959,191361918,RSA2 ,40.05242122,-75.02563063,254500,,,,,
10345,2200-28 ARCH STREET,0,590,RES CONDO 5+ STY MASONRY,Single Family,,0.0,4,0,0.0,,1,4.0,366300.0,0,0,0,6/10/2019,,0.0,986,,413,A,1900,191031309,CMX5 ,39.95578868,-75.1768814,392500,,,,,
10346,7737 OXFORD AVENUE,0,W30  ,APT 2-4 UNITS 2 STY MASON,Multi Family,,90.0,4,0,20.0,,0,4.0,179400.0,0,0,2,6/10/2019,F,1800.0,1800,,,I,1925,191112409,RM1  ,40.07034991,-75.08401928,235000,,,,,
10347,141 EMILY STREET,4,O30  ,ROW 2 STY MASONRY,Single Family,N,46.0,4,0,14.0,,0,4.0,182900.0,1,2,2,5/7/2019,F,644.0,1080,A,,I,1905,191482607,RSA5 ,39.9226686,-75.14926525,203940,,,,,
10348,3414 HENRY AVENUE,6,O30  ,ROW 2 STY MASONRY,Single Family,N,117.33,4,0,15.0,,0,3.0,219900.0,1,3,2,5/31/2019,F,1759.95,1260,A,,C,1939,191291117,RSA5 ,40.01407137,-75.18550779,220000,,,,,
10349,1814 HARLAN STREET,13,W50  ,APT 2-4 UNITS 3 STY MASON,Multi Family,Y,50.0,1,0,20.0,A,0,1.0,454000.0,6,6,3,7/26/2019,F,1000.0,2492,A,,I,2017,191214127,RSA5 ,39.975637,-75.16559189,4140000,,,,,
10350,93 ROSEMAR STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,N,70.0,4,0,16.0,,0,4.0,83200.0,1,3,2,9/29/2019,F,1120.0,832,H,,I,1950,191201920,RSA5 ,40.04364863,-75.12015543,81000,,,,,
10351,7029 LINCOLN DRIVE,0,J48  ,S/D W/D GAR 2.5 STY STONE,Single Family,N,118.42,4,0,25.92,,1,4.0,268900.0,0,0,0,6/6/2019,F,3047.53,1883,H,,I,1925,191192541,RSA3 ,40.05207619,-75.19345858,449000,,,,,
10352,1031 SOUTH CLEVELAND STREET,5,O30  ,ROW 2 STY MASONRY,Single Family,Y,50.0,3,0,14.0,,0,3.0,304000.0,1,2,2,5/2/2019,F,700.0,1092,A,,I,1920,191462648,RSA5 ,39.93925089,-75.17348741,328420,,,,,
10353,1644 NORTH 60 STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,,90.0,4,0,15.0,,0,4.0,92100.0,1,3,2,5/24/2019,F,1350.0,1182,,,I,1925,191513907,RM1  ,39.97689589,-75.2406885,88500,,,,,
10354,879 NORTH 5 STREET,7,O50  ,ROW 3 STY MASONRY,Single Family,Y,63.18,1,0,18.05,,0,1.0,765300.0,3,4,3,5/31/2019,F,1140.39,2916,A,,I,2016,191232128,RSA5 ,39.9662925,-75.14575015,670000,,,,,
10355,1027 SOUTH RANDOLPH STREET,6,O50  ,ROW 3 STY MASONRY,Single Family,Y,43.0,3,0,15.83,A,0,3.0,460000.0,3,3,3,9/23/2019,F,655.37,1567,A,,I,2006,191474021,RSA5 ,39.93547331,-75.15283897,440000,,,,,
10356,7303 WEST PASSYUNK AVENUE,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,77.0,4,0,18.0,,1,4.0,91100.0,1,3,2,4/17/2019,F,1386.0,1269,,,I,1920,191420000,RM1  ,39.91360797,-75.24143748,85000,,,,,
10357,832 JACKSON STREET,6,O30  ,ROW 2 STY MASONRY,Single Family,Y,60.0,2,0,14.0,,0,2.0,138600.0,1,3,2,6/3/2019,F,840.0,1080,A,,I,1925,191483130,RSA5 ,39.92184079,-75.16118048,275000,,,,,
10358,733 HOFFNAGLE STREET,0,C21  ,DET W/D GAR 1.5 STY MAS+O,Single Family,,115.33,4,0,62.5,,2,4.0,241500.0,1,3,2,5/9/2019,F,7208.12,1152,B,,I,1964,191111918,RSD3 ,40.07791448,-75.07430669,225000,,,,,
10359,2424 76 AVENUE,7,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,N,120.0,4,0,16.33,,1,4.0,129600.0,1,4,2,8/1/2019,F,1959.6,1578,B,,I,1930,191501808,RSA5 ,40.06956121,-75.1580271,87000,,,,,
10360,4927 CHANCELLOR STREET,0,H50  ,SEMI/DET 3 STY MASONRY,Single Family,,64.0,4,0,19.0,,0,4.0,179200.0,0,0,3,8/25/2019,F,1216.0,2010,,,I,1915,191394223,RSA3 ,39.95587772,-75.22070835,310000,,,,,
10361,5132 ARBOR STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,93.75,4,0,16.08,,1,4.0,96800.0,1,3,2,6/17/2019,F,1507.5,1120,,,I,1935,191203602,RSA5 ,40.02788293,-75.11688714,145500,,,,,
10362,7806 COTTAGE STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,95.0,3,0,16.08,,1,3.0,93700.0,1,3,2,4/30/2019,F,1527.6,1015,,,I,1920,191363229,RSA5 ,40.037212,-75.02898132,169900,,,,,
10363,7918 LISTER STREET,0,K10  ,S/D W/B GAR 1 STY MASONRY,Single Family,Y,119.0,4,0,27.33,,1,4.0,215000.0,0,0,0,8/30/2019,F,3252.27,804,,,I,1960,191523506,RSA3 ,40.05304926,-75.04205249,185000,,,,,
10364,7011-13 WALKER STREET,0,K30  ,S/D W/B GAR 2 STY MASONRY,Single Family,,90.0,4,0,50.16,,1,4.0,166400.0,0,0,2,9/27/2019,F,4514.4,1280,,,I,1940,191351706,RSA3 ,40.03139114,-75.04390922,199900,,,,,
10365,717 SOUTH CHRIS COLUMBUS BOULEVARD,0,590,RES CONDO 5+ STY MASONRY,Single Family,Y,0.0,3,0,0.0,,1,3.0,457200.0,0,2,0,7/1/2019,,0.0,1253,,1606,I,1995,191479999,CMX3 ,39.93908457,-75.14101784,555500,,,,,
10366,1021 SOUTH 17 STREET,6,O50  ,ROW 3 STY MASONRY,Single Family,Y,49.0,1,0,19.0,,0,1.0,729100.0,2,3,4,6/27/2019,F,931.0,2271,A,,I,2013,191462004,RM1  ,39.93888984,-75.17132891,881500,,,,,
10367,3951 TERRACE STREET,6,O38  ,ROW 2 STY STONE,Single Family,N,75.0,3,0,15.28,,0,3.0,192300.0,1,3,2,9/30/2019,F,1146.0,1365,B,,I,1900,191285233,RSA5 ,40.023235,-75.21449742,265000,,,,,
10368,1003-05 SOUTH 46 STREET,5,550,RES CONDO 3 STY MASONRY,Single Family,N,0.0,4,0,0.0,,0,4.0,218500.0,1,2,0,10/17/2019,,0.0,1250,A,6,I,1900,191433703,RTA1 ,39.94790309,-75.21340174,270000,,,,,
10369,2813 SOUTH 64 STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,,95.0,4,0,16.0,,1,4.0,77000.0,1,3,2,4/2/2019,F,1520.0,1056,,,A,1925,191423302,RM1  ,39.91973031,-75.22439507,95000,,,,,
10370,8078 FAYETTE STREET,6,R30  ,ROW B/GAR 2 STY MASONRY,Single Family,N,90.0,4,0,18.0,,1,4.0,121800.0,1,3,2,9/26/2019,F,1620.0,1188,B,,I,1946,191501228,RSA5 ,40.07455573,-75.16970363,224950,,,,,
10371,50-56 NORTH FRONT STREET,0,590,RES CONDO 5+ STY MASONRY,Single Family,,0.0,3,0,0.0,,0,3.0,260300.0,0,0,0,8/29/2019,,0.0,791,,202,,1900,191062219,CMX3 ,39.9513184,-75.14195412,287500,,,,,
10372,7604 WILLIAMS AVENUE,0,A50  ,DET 3 STY MASONRY,Single Family,N,120.0,4,0,25.0,,0,4.0,217200.0,0,0,3,6/5/2019,F,3000.0,2080,B,,I,1925,191502214,RSA3 ,40.06900074,-75.16158212,263000,,,,,
