,address,city,state,zipcode,bathrooms,bedrooms,interior_features,rooms,cooling,heating,AC,appliances,laundry,sqft,price,taxes,tax_year,list_type,list_id,possession,lot_sqft,list_status,year_built,county,county_school_district,half_bath,subdivision,luxury_home
17,2003 BRANDYWINE ST,Philadelphia,PA,19130,2.0,4.0,,,Central A/C,Forced Air,Yes,,,1914.0,575000.0,6152.0,2019.0,Condo/Townhome,PAPH833950,Negotiable,871.0,Active,1920.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Art Museum Area,No
18,1107 FEDERAL ST,Philadelphia,PA,19147,2.0,3.0,"Built-Ins,  Crown Moldings,  Dining Area,  Other,  Pantry,  Recessed Lighting,  Soaking Tub,  Stall Shower,  Upgraded Countertops,  Walk-in Closet(s),  Window Treatments,  Wood Floors",,"Central A/C,  Other,  Wall Unit,  Window Unit(s)","Baseboard - Hot Water,  Radiator",Yes,"Built-In Microwave,  Built-In Range,  Dishwasher,  Disposal,  Dryer,  Energy Efficient Appliances,  Freezer,  Oven - Self Cleaning,  Oven/Range - Gas,  Range Hood,  Refrigerator,  Stainless Steel Appliances,  Washer,  Water Heater - High-Efficiency",Basement,1638.0,545000.0,4643.0,2019.0,Condo/Townhome,PAPH841966,"31-60 Days CD,  61-90 Days CD",1307.0,Active,1915.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Passyunk Square,No
19,1929 KIMBALL ST,Philadelphia,PA,19146,4.0,4.0,,"Bedroom 1,  Bedroom 2,  Dining Room,  Half Bath,  Kitchen,  Living Room,  Master Bathroom,  Master Bedroom",Central A/C,Forced Air,Yes,Stainless Steel Appliances,Lower Floor,2000.0,509900.0,7767.0,2019.0,Condo/Townhome,PAPH841902,"0-30 Days CD,  31-60 Days CD,  61-90 Days CD,  Immediate",871.0,Active,2006.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Graduate Hospital,No
0,2163 E LETTERLY ST,Philadelphia,PA,19125,3.0,4.0,"Kitchen - Island,  Walk-in Closet(s),  Wood Floors",,Central A/C,Forced Air,Yes,"Dishwasher,  Disposal,  Exhaust Fan,  Oven/Range - Gas,  Range Hood,  Refrigerator",,1765.0,479500.0,2061.0,2019.0,Condo/Townhome,PAPH836708,"31-60 Days CD,  61-90 Days CD",871.0,Contract Pending,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Fishtown,No
1,1429 GERMANTOWN AVE #1-B,Philadelphia,PA,19122,2.0,3.0,"Combination Dining/Living,  Floor Plan - Open,  Kitchen - Gourmet,  Master Bath(s),  Pantry,  Recessed Lighting,  Stall Shower,  Walk-in Closet(s)","Bathroom 1,  Bedroom 1,  Bedroom 2,  Dining Room,  Kitchen,  Living Room,  Master Bathroom,  Master Bedroom",Central A/C,Central,Yes,"Dishwasher,  Disposal,  Microwave,  Stainless Steel Appliances",,2034.0,460000.0,,2019.0,Condo/Townhome,PAPH842218,Settlement,2614.0,Active,2019.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Kensington,No
2,2050 POPLAR ST,Philadelphia,PA,19130,2.0,3.0,,,Wall Unit,Forced Air,No,,Basement,1200.0,445900.0,5342.0,2019.0,Condo/Townhome,PAPH837448,Immediate,1307.0,Active,1935.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Fairmount,No
3,2412 S MARSHALL ST,Philadelphia,PA,19148,3.0,3.0,,,"Central A/C,  Energy Star Cooling System",Hot Water,Yes,"Built-In Microwave,  Dishwasher,  Disposal,  Oven/Range - Gas,  Refrigerator,  Stainless Steel Appliances,  Washer/Dryer Hookups Only,  Water Heater - High-Efficiency",,,369900.0,469.0,2019.0,Condo/Townhome,PAPH842176,Immediate,871.0,Active,,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Lower Moyamensing,No
4,1218 S HANCOCK ST,Philadelphia,PA,19147,2.0,2.0,"Breakfast Area,  Chair Railings,  Combination Dining/Living,  Crown Moldings,  Floor Plan - Open,  Kitchen - Eat-In,  Kitchen - Island,  Walk-in Closet(s),  Wood Floors",,Central A/C,Forced Air,Yes,"Dishwasher,  Disposal,  Dryer - Gas,  Microwave,  Oven - Single,  Oven/Range - Gas,  Range Hood,  Refrigerator,  Stainless Steel Appliances,  Washer,  Water Heater",Basement,1300.0,359900.0,3939.0,2019.0,Condo/Townhome,PAPH842134,"Negotiable,  Settlement",871.0,Contract Pending,1920.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Pennsport,No
5,1919 CHESTNUT ST #2821,Philadelphia,PA,19103,1.0,1.0,,,Wall Unit,Other,No,,,831.0,359000.0,,2019.0,Condo/Townhome,PAPH841984,Negotiable,,Active,1965.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Rittenhouse Square,No
6,1229 GERRITT ST,Philadelphia,PA,19147,1.0,3.0,,,Central A/C,"Baseboard - Hot Water,  Radiant",Yes,,,1068.0,350000.0,4325.0,2019.0,Condo/Townhome,PAPH841604,Negotiable,871.0,For Sale Under Contract,1920.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Passyunk Square,No
7,2116 TASKER ST,Philadelphia,PA,19145,3.0,3.0,,,Central A/C,Central,Yes,,,1550.0,347499.0,1599.0,2019.0,Condo/Townhome,PAPH836092,Immediate,871.0,Active,1923.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Point Breeze,No
8,937 WINTON ST,Philadelphia,PA,19148,2.0,2.0,,,Central A/C,Central,Yes,,,1100.0,345000.0,1923.0,2019.0,Condo/Townhome,PAPH832914,Immediate,871.0,For Sale Under Contract,1920.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Lower Moyamensing,No
9,3029 GUILFORD ST,Philadelphia,PA,19152,2.0,3.0,"Carpet,  Ceiling Fan(s),  Combination Kitchen/Dining,  Dining Area,  Floor Plan - Open,  Kitchen - Eat-In,  Kitchen - Island,  Soaking Tub,  Stall Shower,  Wood Floors","Basement,  Bedroom 1,  Bedroom 2,  Bedroom 3,  Dining Room,  Full Bath,  Half Bath,  Kitchen,  Laundry,  Living Room",Central A/C,Forced Air,Yes,"Built-In Range,  Dishwasher,  Dryer,  Microwave,  Oven/Range - Gas,  Range Hood,  Refrigerator,  Stainless Steel Appliances,  Stove,  Washer","Basement,  Dryer In Unit,  Washer In Unit",1472.0,339900.0,3171.0,2019.0,Single Family,PAPH841752,"Immediate,  Negotiable",2614.0,Contract Pending,1952.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Sandyford Park,No
10,7104 VALLEY AVE,Philadelphia,PA,19128,3.0,4.0,"Carpet,  Formal/Separate Dining Room,  Master Bath(s),  Skylight(s),  Stall Shower,  Tub Shower,  Walk-in Closet(s)","Dining Room,  Family Room,  Kitchen,  Living Room",Central A/C,Forced Air,Yes,"Built-In Range,  Dishwasher,  Disposal,  Dryer,  Oven - Self Cleaning,  Refrigerator,  Washer,  Water Heater",Basement,2080.0,339000.0,3652.0,2019.0,Single Family,PAPH840726,61-90 Days CD,4356.0,Contract Pending,1959.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Roxborough,No
11,309-13 ARCH ST #607,Philadelphia,PA,19106,1.0,1.0,,,Central A/C,Forced Air,Yes,,,972.0,330000.0,3723.0,2019.0,Condo/Townhome,PAPH842032,Negotiable,0.0,Active,1900.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Old City,No
12,10045 FERNDALE ST,Philadelphia,PA,19116,,,,,Window Unit(s),Forced Air,No,,,1846.0,305000.0,2790.0,2019.0,Multi-Family,PAPH842210,"Immediate,  Negotiable",3049.0,Active,1967.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Bustleton,No
13,4903 RAWLE ST,Philadelphia,PA,19135,2.0,4.0,,,Central A/C,Forced Air,Yes,,,900.0,289900.0,1235.0,2019.0,Single Family,PAPH842180,Immediate,2178.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Tacony,No
14,2638 S MILDRED ST,Philadelphia,PA,19148,2.0,3.0,,,Central A/C,Forced Air,Yes,,,1120.0,289000.0,1839.0,2019.0,Condo/Townhome,PAPH841910,"0-30 Days CD,  31-60 Days CD,  61-90 Days CD,  Immediate",871.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Lower Moyamensing,No
15,246 N 3RD ST #3B,Philadelphia,PA,19106,1.0,1.0,"Elevator,  Window Treatments",,Central A/C,"Forced Air,  Hot Water",Yes,"Dishwasher,  Disposal,  Intercom,  Oven/Range - Electric,  Refrigerator,  Washer/Dryer Stacked,  Water Heater",Main Floor,680.0,279800.0,3129.0,2019.0,Condo/Townhome,PAPH842200,Negotiable,0.0,Active,1900.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,None Available,No
16,9000 BROUS AVE,Philadelphia,PA,19152,3.0,3.0,"Crown Moldings,  Kitchen - Eat-In,  Recessed Lighting,  Stall Shower","Basement,  Bedroom 2,  Bedroom 3,  Dining Room,  Kitchen,  Laundry,  Living Room,  Master Bedroom",Central A/C,Forced Air,Yes,"Dishwasher,  Disposal,  Dryer,  Exhaust Fan,  Refrigerator,  Washer,  Water Heater",Lower Floor,1866.0,275000.0,2790.0,2019.0,Single Family,PAPH842006,Immediate,3485.0,Contract Pending,1956.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Sandyford Park,No
17,820 EMERSON ST,Philadelphia,PA,19111,,,,,None,Hot Water,No,,,1800.0,269900.0,3445.0,2019.0,Multi-Family,PAPH842100,Negotiable,5663.0,Contract Pending,1960.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Fox Chase,No
18,710 WATKINS ST,Philadelphia,PA,19148,2.0,3.0,,,,,,,,1000.0,269900.0,2219.0,2019.0,Condo/Townhome,PAPH842238,,436.0,Active,1920.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Wharton,No
19,713 EARP ST,Philadelphia,PA,19147,2.0,4.0,,,Window Unit(s),Heat Pump - Gas BackUp,No,,,1092.0,269000.0,2725.0,2019.0,Condo/Townhome,PAPH841976,Immediate,436.0,Active,1915.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Passyunk Square,No
0,2251 E CAMBRIA ST,Philadelphia,PA,19134,2.0,3.0,,,None,Forced Air,No,,,1400.0,265000.0,1103.0,2019.0,Condo/Townhome,PAPH841890,31-60 Days CD,871.0,Contract Pending,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Port Richmond,No
1,2859 NAUTILUS RD,Philadelphia,PA,19154,2.0,3.0,,,Window Unit(s),Hot Water,No,,Main Floor,1200.0,264900.0,2857.0,2019.0,Single Family,PAPH842070,Negotiable,5663.0,Active,1960.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Normandy,No
2,752 HELLERMAN ST,Philadelphia,PA,19111,,,,,Wall Unit,Forced Air,No,,,1400.0,264900.0,2436.0,2018.0,Multi-Family,PAPH842076,Negotiable,3049.0,Active,1948.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
3,7728 OLYMPUS PL,Philadelphia,PA,19153,2.0,3.0,"Carpet,  Ceiling Fan(s),  Upgraded Countertops,  Window Treatments","Bedroom 2,  Bedroom 3,  Dining Room,  Family Room,  Kitchen,  Living Room,  Master Bedroom",Central A/C,Forced Air,Yes,,Lower Floor,1360.0,245000.0,1991.0,2019.0,Condo/Townhome,PAPH841846,Immediate,2614.0,For Sale Under Contract,1965.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Penrose Park,No
4,2324 FULLER ST,Philadelphia,PA,19152,2.0,3.0,"Carpet,  Cedar Closet(s),  Ceiling Fan(s),  Kitchen - Eat-In",,Window Unit(s),Baseboard - Hot Water,No,"Dishwasher,  Dryer,  Stove",Basement,1600.0,242900.0,2744.0,2019.0,Single Family,PAPH842116,Immediate,3485.0,Contract Pending,1960.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Rhawnhurst,No
5,141 EAST ST,Philadelphia,PA,19127,1.0,4.0,,,None,Hot Water,No,,,1680.0,239000.0,3157.0,2019.0,Condo/Townhome,PAPH842036,Immediate,1307.0,Active,1900.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Manayunk,No
6,1126 BRIGHTON ST,Philadelphia,PA,19111,3.0,3.0,,,Central A/C,Forced Air,Yes,,,1412.0,239000.0,2312.0,2019.0,Single Family,PAPH842002,Other,2614.0,Active,1950.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Oxford Circle,No
7,1500 CHESTNUT ST #19I,Philadelphia,PA,19102,1.0,1.0,,,Central A/C,Forced Air,Yes,,Has Laundry,720.0,235000.0,3368.0,2019.0,Condo/Townhome,PAPH842188,Negotiable,0.0,Contract Pending,1900.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Avenue Of The Arts,No
8,628 N 42ND ST,Philadelphia,PA,19104,2.0,3.0,"Carpet,  Chair Railings,  Floor Plan - Open,  Kitchen - Eat-In,  Recessed Lighting,  Tub Shower,  Upgraded Countertops",,Central A/C,Heat Pump - Electric BackUp,Yes,"Built-In Microwave,  Built-In Range,  Dishwasher,  Disposal","Hookup,  Main Floor",1500.0,229900.0,493.0,2019.0,Single Family,PAPH842168,Immediate,1742.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,West Powelton,No
9,1135 DYRE ST,Philadelphia,PA,19124,2.0,4.0,"Attic,  Attic/House Fan,  Ceiling Fan(s),  Dining Area,  Master Bedroom - Bay Front,  Skylight(s),  Stall Shower,  Tub Shower",,Ceiling Fan(s),Baseboard - Electric,No,"Cooktop,  Dishwasher,  Disposal,  Oven/Range - Gas,  Stove,  Water Heater",Basement,1828.0,220000.0,,2019.0,Single Family,PAPH841100,Immediate,2614.0,Active,1940.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Phila (North),No
10,2601 PENNSYLVANIA AVE #126,Philadelphia,PA,19130,1.0,2.0,,,Central A/C,Baseboard - Electric,Yes,,"Dryer In Unit,  Washer In Unit",1210.0,219900.0,3084.0,2019.0,Condo/Townhome,PAPH841950,Negotiable,0.0,Active,1950.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Art Museum Area,No
11,307 LEVICK ST,Philadelphia,PA,19111,2.0,3.0,,,Central A/C,Central,Yes,,,1380.0,219000.0,1957.0,2019.0,Single Family,PAPH842104,Immediate,2178.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Phila Northeast,No
12,1231 WAKELING ST,Philadelphia,PA,19124,2.0,4.0,"Built-Ins,  Carpet,  Cedar Closet(s),  Ceiling Fan(s),  Chair Railings,  Crown Moldings,  Formal/Separate Dining Room,  Kitchen - Eat-In,  Wood Floors","Bathroom 1,  Bedroom 1,  Bedroom 2,  Bedroom 3,  Dining Room,  Full Bath,  Game Room,  Kitchen,  Living Room,  Master Bedroom,  Sun/Florida Room",Central A/C,Forced Air,Yes,"Dishwasher,  Dryer,  Oven/Range - Gas,  Refrigerator,  Washer",Basement,1451.0,216000.0,2170.0,2019.0,Single Family,PAPH841412,Negotiable,3049.0,Contract Pending,1945.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Northwood,No
13,6115 N WARNOCK ST,Philadelphia,PA,19141,2.0,3.0,,,Central A/C,Central,Yes,,,1384.0,199999.0,1603.0,2019.0,Condo/Townhome,PAPH842152,Immediate,3485.0,Active,1935.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Fern Rock,No
14,1613 CHESAPEAKE PL,Philadelphia,PA,19122,2.0,3.0,,,None,Forced Air,No,,,1600.0,199990.0,2758.0,2019.0,Condo/Townhome,PAPH842254,31-60 Days CD,1742.0,Contract Pending,1920.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Temple University,No
15,,,,,1.0,3.0,,"Dining Room,  Kitchen,  Living Room",Window Unit(s),Radiator,No,,,1500.0,199950.0,2479.0,2019.0,Single Family,PAPH841912,Immediate,2614.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Burholme,No
16,1442 S HICKS ST,Philadelphia,PA,19146,2.0,3.0,,,Wall Unit,Forced Air,No,,,1024.0,199000.0,365.0,2019.0,Condo/Townhome,PAPH842014,61-90 Days CD,871.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Point Breeze,No
17,537 TURNER ST,Philadelphia,PA,19122,2.0,2.0,,,None,Hot Water,No,,,794.0,199000.0,1450.0,2019.0,Condo/Townhome,PAPH834716,Negotiable,436.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Old Kensington,No
18,8658 FAYETTE ST,Philadelphia,PA,19150,3.0,3.0,,"Basement,  Bedroom 1,  Bedroom 2,  Dining Room,  Full Bath,  Kitchen,  Living Room,  Master Bedroom",None,Forced Air,No,,,1332.0,190000.0,,2019.0,Condo/Townhome,PAPH842136,0-30 Days CD,1307.0,Active,1950.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Cedarbrook,No
19,3245 TEESDALE ST,Philadelphia,PA,19136,2.0,3.0,,,None,90% Forced Air,No,,,1470.0,189000.0,2496.0,2019.0,Condo/Townhome,PAPH842126,31-60 Days CD,1742.0,For Sale Under Contract,1953.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Mayfair (East),No
0,7831 TEMPLE RD,Philadelphia,PA,19150,2.0,4.0,,"Dining Room,  Kitchen,  Living Room",Central A/C,Forced Air,Yes,,,990.0,185000.0,1551.0,2019.0,Condo/Townhome,PAPH842284,Immediate,871.0,Active,1950.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Oak Lane,No
1,6640 LANSDOWNE AVE,Philadelphia,PA,19151,3.0,4.0,"Breakfast Area,  Carpet,  Floor Plan - Open,  Kitchen - Eat-In,  Kitchenette,  Stall Shower,  Wood Floors","Dining Room,  In-Law/auPair/Suite,  Kitchen,  Living Room",Window Unit(s),Baseboard - Hot Water,No,"Built-In Microwave,  Dishwasher,  Disposal,  Oven/Range - Gas,  Refrigerator,  Stainless Steel Appliances,  Washer/Dryer Hookups Only","Basement,  Hookup,  Main Floor",1646.0,180000.0,1405.0,2019.0,Condo/Townhome,PAPH841952,Immediate,1307.0,Contract Pending,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Overbrook,No
2,1515 N DOVER ST,Philadelphia,PA,19146,1.0,3.0,,,Other,Other,No,,,894.0,179900.0,956.0,2019.0,Condo/Townhome,PAPH842050,Settlement,871.0,Active,1920.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Brewerytown,No
3,2931 W OXFORD ST,Philadelphia,PA,19121,1.0,4.0,,,None,Baseboard - Hot Water,No,,Hookup,1464.0,175000.0,733.0,2019.0,Condo/Townhome,PAPH841836,0-30 Days CD,1307.0,For Sale Under Contract,1915.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Brewerytown,No
4,7244 MARSDEN ST,Philadelphia,PA,19135,1.0,3.0,,,Ceiling Fan(s),"Baseboard - Hot Water,  Radiator",No,,"Basement,  Dryer In Unit,  Washer In Unit",1344.0,175000.0,1695.0,2019.0,Condo/Townhome,PAPH842282,Immediate,1307.0,Contract Pending,1947.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Tacony,No
5,6748 HARLEY ST,Philadelphia,PA,19142,1.0,3.0,,,Central A/C,Forced Air,Yes,,,1120.0,174900.0,1597.0,2019.0,Condo/Townhome,PAPH839302,Negotiable,2178.0,For Sale Under Contract,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Eastwick,No
6,1238 S BUCKNELL ST,Philadelphia,PA,19146,2.0,3.0,,,None,None,No,,,1033.0,174000.0,1323.0,2019.0,Condo/Townhome,PAPH842292,Immediate,871.0,Active,1923.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Point Breeze,No
7,2345 S ALDER ST,Philadelphia,PA,19148,1.0,2.0,,,Ceiling Fan(s),Baseboard - Hot Water,No,,,784.0,169900.0,1585.0,2019.0,Condo/Townhome,PAPH842164,Immediate,871.0,Active,1920.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Lower Moyamensing,No
8,1335 BARNETT ST,Philadelphia,PA,19111,,,,,None,Forced Air,No,,,1116.0,169900.0,1582.0,2019.0,Condo/Townhome,PAPH842234,"0-30 Days CD,  120-180 Days",1742.0,Active,1925.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
9,130 W GALE ST,Philadelphia,PA,19120,2.0,4.0,,Basement,None,Radiator,No,"Microwave,  Oven/Range - Gas",Hookup,1200.0,166000.0,1289.0,2019.0,Single Family,PAPH842244,31-60 Days CD,1742.0,Active,1920.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Olney,No
10,3324 BRANDYWINE ST,Philadelphia,PA,19104,2.0,3.0,,,Window Unit(s),Forced Air,No,,,1098.0,165000.0,1489.0,2019.0,Condo/Townhome,PAPH839738,Immediate,871.0,Contract Pending,1930.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Mantua,No
11,7114 CHARLES ST,Philadelphia,PA,19135,2.0,3.0,,,None,Hot Water,No,,,1322.0,165000.0,1782.0,2019.0,Condo/Townhome,PAPH842080,0-30 Days CD,1742.0,Contract Pending,1950.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Mayfair,No
12,7948 MICHENER AVE,Philadelphia,PA,19150,1.0,3.0,,"Basement,  Bedroom 1,  Bedroom 2,  Full Bath,  Kitchen,  Living Room,  Master Bedroom",Central A/C,Forced Air,Yes,,,1202.0,155000.0,,2019.0,Condo/Townhome,PAPH841600,0-30 Days CD,1742.0,Active,1950.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Cedarbrook,No
13,8316 RUGBY ST,Philadelphia,PA,19150,2.0,3.0,,"Basement,  Bedroom 1,  Bedroom 2,  Dining Room,  Full Bath,  Kitchen,  Living Room,  Master Bedroom",None,Hot Water,No,,,1158.0,155000.0,,2019.0,Condo/Townhome,PAPH841646,0-30 Days CD,1742.0,Active,1950.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Cedarbrook,No
14,8419 CEDARBROOK AVE,Philadelphia,PA,19150,2.0,3.0,,"Basement,  Bedroom 1,  Bedroom 2,  Dining Room,  Full Bath,  Kitchen,  Living Room,  Master Bedroom",None,Hot Water,No,,,1159.0,150000.0,,2019.0,Condo/Townhome,PAPH841674,0-30 Days CD,1742.0,Active,1950.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Cedarbrook,No
15,6514 GUYER AVE,Philadelphia,PA,19142,1.0,3.0,,,None,"Hot Water,  Radiant",No,,,1102.0,150000.0,1012.0,2019.0,Condo/Townhome,PAPH841982,Settlement,871.0,For Sale Under Contract,1920.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Elmwood Park,No
16,8434 TEMPLE RD,Philadelphia,PA,19150,3.0,3.0,,"Basement,  Bedroom 1,  Bedroom 2,  Dining Room,  Full Bath,  Kitchen,  Living Room,  Master Bedroom",None,Hot Water,No,,,1080.0,150000.0,,2019.0,Condo/Townhome,PAPH842042,0-30 Days CD,1742.0,Active,1950.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Cedarbrook,No
17,512 WATKINS ST,Philadelphia,PA,19148,1.0,2.0,,,Other,None,No,,,1168.0,146997.0,781.0,2019.0,Condo/Townhome,PAPH842264,Settlement,871.0,Contract Pending,1920.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,None Available,No
18,7738 FAYETTE ST,Philadelphia,PA,19150,1.0,3.0,,"Basement,  Bedroom 1,  Bedroom 2,  Dining Room,  Full Bath,  Kitchen,  Living Room,  Master Bedroom",None,Hot Water,No,,,1057.0,140000.0,,2019.0,Condo/Townhome,PAPH841344,0-30 Days CD,1307.0,Active,1934.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Cedarbrook,No
19,8030 TEMPLE RD,Philadelphia,PA,19150,2.0,3.0,,,Central A/C,Forced Air,Yes,,Basement,1156.0,139900.0,1844.0,2019.0,Condo/Townhome,PAPH841732,Negotiable,1307.0,Contract Pending,1950.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Cedarbrook,No
0,265 ROSEMAR ST,Philadelphia,PA,19120,1.0,3.0,"Ceiling Fan(s),  Dining Area,  Kitchen - Eat-In,  Tub Shower","Basement,  Dining Room,  Kitchen,  Living Room",Ceiling Fan(s),Hot Water,No,"Built-In Microwave,  Oven - Self Cleaning,  Oven/Range - Gas",,1020.0,139900.0,1316.0,2019.0,Condo/Townhome,PAPH841992,Immediate,871.0,Active,1953.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Olney,No
1,5853 SYLVESTER ST,Philadelphia,PA,19149,1.0,3.0,,,Central A/C,Central,Yes,,,966.0,135000.0,1291.0,2019.0,Condo/Townhome,PAPH841394,"31-60 Days CD,  Coin w/Sell Sett",1307.0,For Sale Under Contract,1950.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Oxford Circle,No
2,5323 DARRAH ST,Philadelphia,PA,19124,1.0,3.0,,,Central A/C,Forced Air,Yes,,,1048.0,134900.0,859.0,2019.0,Condo/Townhome,PAPH841576,Immediate,871.0,Active,1945.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Frankford,No
3,801 LINDLEY AVE,Philadelphia,PA,19141,2.0,3.0,,,None,Radiator,No,,,1308.0,134900.0,,2019.0,Condo/Townhome,PAPH841062,Immediate,1307.0,Active,1940.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Oak Lane,No
4,629 BRILL ST,Philadelphia,PA,19120,1.0,3.0,,"Basement,  Bathroom 1,  Bedroom 2,  Bedroom 3,  Dining Room,  Kitchen,  Living Room,  Master Bedroom",None,Hot Water,No,,,1032.0,129900.0,1116.0,2019.0,Condo/Townhome,PAPH841940,Settlement,871.0,Contract Pending,1950.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Lawndale,No
5,1262 S NEWKIRK ST,Philadelphia,PA,19146,1.0,3.0,,,None,None,No,,,1080.0,120000.0,992.0,2019.0,Condo/Townhome,PAPH842318,Immediate,871.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Grays Ferry,No
6,1107 W LEHIGH AVE,Philadelphia,PA,19133,2.0,7.0,,,None,Hot Water,No,,,2889.0,119000.0,1162.0,2019.0,Condo/Townhome,PAPH842312,Immediate,1742.0,Contract Pending,1920.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Phila (North),No
7,27 E BRINGHURST ST,Philadelphia,PA,19144,1.0,3.0,,,None,Forced Air,No,,,1014.0,114999.0,715.0,2019.0,Condo/Townhome,PAPH841954,Immediate,871.0,Contract Pending,1900.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Germantown,No
