,address,city,state,zipcode,bathrooms,bedrooms,interior_features,rooms,cooling,heating,AC,appliances,laundry,sqft,price,taxes,tax_year,list_type,list_id,possession,lot_sqft,list_status,year_built,county,county_school_district,half_bath,subdivision,luxury_home
3,1353 S DOVER ST,Philadelphia,PA,19146,,,,,,,No,,,,79000.0,251.0,2019.0,Vacant Land,PAPH718570,Settlement,871.0,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
4,1354 S NEWKIRK ST,Philadelphia,PA,19146,,,,,,,No,,,,76500.0,248.0,2019.0,Vacant Land,PAPH718576,Settlement,871.0,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
5,1523 S TANEY ST,Philadelphia,PA,19146,,,,,,,No,,,,58000.0,209.0,2019.0,Vacant Land,PAPH718584,Settlement,871.0,Contract Pending,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
6,6144 WAYNE AVE #5,Philadelphia,PA,19144,2.0,2.0,"Breakfast Area,  Carpet,  Dining Area,  Kitchen - Efficiency,  Walk-in Closet(s)",Living Room,"Ceiling Fan(s),  Window Unit(s)",Radiator,No,"Dishwasher,  Oven - Single,  Refrigerator,  Stove,  Washer/Dryer Stacked","Dryer In Unit,  Washer In Unit",1100.0,29999.0,54406.0,2019.0,Condo/Townhome,PAPH718476,0-30 Days CD,1.13 acres,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Germantown,No
7,2163 E STELLA ST,Philadelphia,PA,19134,,,,,,,No,,,,25900.0,115.0,2019.0,Vacant Land,PAPH718906,Immediate,871.0,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
8,4418 ABERDALE RD,Philadelphia,PA,19136,,0.0,,,None,Forced Air,No,,,1716.0,249900.0,3376.0,2019.0,Multi-Family,PAPH718314,Immediate,3049.0,Contract Pending,1925.0,Philadelphia County,,,Holmesburg,No
9,3615 MERIDIAN ST,Philadelphia,PA,19136,,,,,Window Unit(s),Central,No,,,1408.0,205000.0,2324.0,2019.0,Condo/Townhome,PAPH718412,0-30 Days CD,1742.0,Contract Pending,1950.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
10,2138 FERNON ST,Philadelphia,PA,19145,1.0,3.0,,,Window Unit(s),Hot Water,No,,,900.0,195000.0,1095.0,2019.0,Condo/Townhome,PAPH718144,Settlement,871.0,For Sale Under Contract,1923.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Point Breeze,No
11,1920 MORSE ST,Philadelphia,PA,19121,1.0,2.0,,,None,"90% Forced Air,  Baseboard - Electric",No,,,650.0,150000.0,1176.0,2019.0,Condo/Townhome,PAPH716418,"0-30 Days CD,  120-180 Days,  31-60 Days CD,  61-90 Days CD,  90-120 Days CD",436.0,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,North Central,No
12,7320 DUNGAN RD,Philadelphia,PA,19111,2.0,3.0,"Kitchen - Eat-In,  Stall Shower","Attic,  Bedroom 1,  Bedroom 2,  Dining Room,  Kitchen,  Living Room,  Master Bedroom",Wall Unit,Radiator,No,,Basement,1200.0,134900.0,2028.0,2018.0,Single Family,PAPH718416,Immediate,2178.0,Contract Pending,1960.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Burholme,No
13,4933 RUBICAM ST,Philadelphia,PA,19144,3.0,4.0,,,None,Baseboard - Hot Water,No,,,2717.0,54900.0,1537.0,2019.0,Single Family,PAPH718538,Settlement,3920.0,Contract Pending,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Germantown,No
14,1 LEVERINGTON AVE #105 E,Philadelphia,PA,19127,4.0,4.0,"Butlers Pantry,  Dining Area,  Elevator,  Kitchen - Island,  Master Bath(s),  Sprinkler System,  Stall Shower","Bedroom 1,  Bedroom 2,  Bedroom 3,  Dining Room,  Family Room,  Kitchen,  Living Room,  Master Bedroom,  Other",Central A/C,Forced Air,Yes,"Built-In Range,  Dishwasher,  Disposal,  Energy Efficient Appliances,  Oven - Self Cleaning,  Refrigerator",Upper Floor,3630.0,1047879.0,3000.0,2019.0,Condo/Townhome,PAPH718034,90-120 Days CD,871.0,Contract Pending,2019.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,The Locks,Yes
15,3347 PIETRO WAY,Philadelphia,PA,19145,3.0,4.0,Kitchen - Eat-In,"Bedroom 1,  Bedroom 2,  Bedroom 3,  Breakfast Room,  Dining Room,  Kitchen,  Living Room,  Master Bedroom,  Other",Central A/C,90% Forced Air,Yes,,Upper Floor,2896.0,495900.0,1900.0,2019.0,Condo/Townhome,PAPH717942,Settlement,0.0,Contract Pending,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Siena Place,No
16,1118 S 19TH ST,Philadelphia,PA,19146,1.0,2.0,,,None,Radiator,No,"Oven/Range - Gas,  Refrigerator",Basement,1380.0,299000.0,2364.0,2019.0,Condo/Townhome,PAPH716964,Immediate,1307.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,None Available,No
17,7417 WHITAKER AVE,Philadelphia,PA,19111,2.0,3.0,"Attic,  Carpet,  Ceiling Fan(s),  Kitchen - Eat-In,  Window Treatments","Bathroom 1,  Bedroom 2,  Bedroom 3,  Dining Room,  Family Room,  Kitchen,  Laundry,  Living Room,  Master Bedroom,  Mud Room,  Utility Room","Ceiling Fan(s),  Wall Unit",Baseboard - Hot Water,No,"Built-In Microwave,  Built-In Range,  Dishwasher,  Disposal,  Dryer,  Washer,  Water Heater",Basement,1530.0,207900.0,2513.0,2019.0,Single Family,PAPH717984,"0-30 Days CD,  Immediate",2614.0,Contract Pending,1962.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Burholme,No
18,938 S FRONT ST,Philadelphia,PA,19147,3.0,3.0,,,Central A/C,Forced Air,Yes,,,2106.0,599999.0,6391.0,2019.0,Condo/Townhome,PAPH717728,Immediate,1307.0,For Sale Under Contract,1900.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Queen Village,No
19,2217 ASPEN ST,Philadelphia,PA,19130,,,,,,,No,,,,394900.0,1881.0,2019.0,Vacant Land,PAPH715706,"0-30 Days CD,  Immediate",1307.0,Contract Pending,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
0,2028 FRANKFORD AVE #1,Philadelphia,PA,19125,3.0,2.0,"Kitchen - Efficiency,  Sprinkler System,  Upgraded Countertops",,Central A/C,Forced Air,Yes,"Dishwasher,  Disposal,  Energy Efficient Appliances,  Microwave,  Oven - Self Cleaning,  Refrigerator,  Water Heater - High-Efficiency",Hookup,1700.0,359900.0,775.0,2019.0,Condo/Townhome,PAPH715632,"61-90 Days CD,  90-120 Days CD",,Active,2019.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Fishtown,No
1,2446 FEDERAL ST #01,Philadelphia,PA,19146,2.0,2.0,Dining Area,"Dining Room,  Family Room,  Kitchen,  Living Room,  Master Bedroom",Central A/C,Central,Yes,,Lower Floor,1360.0,300000.0,,2019.0,Condo/Townhome,PAPH716996,Settlement,1307.0,Contract Pending,2018.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Point Breeze,No
2,237 S 18TH ST #6B,Philadelphia,PA,19103,4.0,3.0,"Built-Ins,  Crown Moldings,  Floor Plan - Open,  Formal/Separate Dining Room,  Kitchen - Gourmet,  Recessed Lighting,  Stall Shower,  Walk-in Closet(s),  Wood Floors","Bedroom 2,  Bedroom 3,  Den,  Dining Room,  Foyer,  Kitchen,  Living Room,  Master Bathroom,  Master Bedroom",Central A/C,"Radiant,  Zoned",Yes,,Main Floor,4000.0,3500000.0,33175.0,2019.0,Condo/Townhome,PAPH717384,Negotiable,0.0,Active,1910.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Rittenhouse Square,Yes
3,5604 N 13TH ST,Philadelphia,PA,19141,,,,,"Wall Unit,  Window Unit(s)","Baseboard - Hot Water,  Radiator",No,,,1360.0,124000.0,1531.0,2019.0,Condo/Townhome,PAPH717440,Immediate,2178.0,Contract Pending,1940.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Fern Rock,No
4,1172 WAGNER AVE,Philadelphia,PA,19141,2.0,3.0,,,None,Forced Air,No,,,1328.0,79900.0,1114.0,2019.0,Condo/Townhome,PAPH717492,Immediate,1742.0,Active,1945.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Olney,No
5,5015 ARCH ST,Philadelphia,PA,19139,,,,,,,No,,,,39900.0,148.0,2019.0,Vacant Land,PAPH717530,Immediate,1742.0,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
6,1331 BAINBRIDGE ST,Philadelphia,PA,19147,6.0,3.0,,,"Central A/C,  Energy Star Cooling System",Central,Yes,,Upper Floor,4200.0,1650000.0,,2019.0,Condo/Townhome,PAPH716836,Immediate,1307.0,Contract Pending,2018.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,3.0,Bella Vista,Yes
7,219-29 S 18TH ST #1210,Philadelphia,PA,19103,2.0,2.0,,,Central A/C,Central,Yes,,,1064.0,659900.0,8761.0,2019.0,Condo/Townhome,PAPH717304,Settlement,0.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Rittenhouse Square,No
8,901 N PENN ST #R1903,Philadelphia,PA,19123,3.0,2.0,,,Central A/C,Central,Yes,"Built-In Microwave,  Cooktop,  Dishwasher,  Disposal,  Dryer - Electric,  Dryer - Front Loading,  Exhaust Fan,  Oven - Self Cleaning,  Oven/Range - Electric,  Refrigerator,  Stainless Steel Appliances,  Stove,  Washer,  Washer - Front Loading,  Washer/Dryer Hookups Only,  Water Heater",,,529000.0,6859.0,2019.0,Condo/Townhome,PAPH717028,0-30 Days CD,0.0,Active,2006.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Waterfront Square,No
9,4637 SALMON ST,Philadelphia,PA,19137,4.0,3.0,,,Central A/C,Forced Air,Yes,,Has Laundry,2000.0,350000.0,421.0,2019.0,Condo/Townhome,PAPH717158,Settlement,1307.0,Contract Pending,2018.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Bridesburg,No
10,2012 W TORONTO ST,Philadelphia,PA,19132,2.0,3.0,,,None,Hot Water,No,,Basement,,69900.0,393.0,2019.0,Condo/Townhome,PAPH716878,Immediate,436.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Phila (West),No
11,1900 BRUNNER ST,Philadelphia,PA,19140,,,,,None,Hot Water,No,,,,69500.0,2061.0,2019.0,Condo/Townhome,PAPH717146,"Immediate,  Settlement",871.0,Active,1930.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
12,1689 N 56TH ST,Philadelphia,PA,19131,1.0,5.0,,"Dining Room,  Kitchen,  Living Room,  Mud Room",None,Forced Air,No,,,,64000.0,1264.0,2019.0,Condo/Townhome,PAPH715954,"0-30 Days CD,  Immediate",1307.0,Contract Pending,1915.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Carroll Park,No
13,6242 MULBERRY ST,Philadelphia,PA,19135,,,Ceiling Fan(s),,Ceiling Fan(s),Hot Water,No,"Refrigerator,  Stove",,,179900.0,1907.0,2019.0,Condo/Townhome,PAPH716392,Negotiable,1307.0,Contract Pending,1950.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Mayfair,No
14,22 S FRONT ST #505,Philadelphia,PA,19106,2.0,2.0,"Elevator,  Floor Plan - Open,  Kitchen - Eat-In,  Sprinkler System,  Walk-in Closet(s),  Wood Floors","Breakfast Room,  Den,  Kitchen",Central A/C,Forced Air,Yes,,,1353.0,649900.0,7175.0,2019.0,Condo/Townhome,PAPH716110,Immediate,0.0,Active,2007.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Old City,No
15,829 W RITNER ST,Philadelphia,PA,19148,2.0,3.0,,,None,Radiator,No,,,,209900.0,1863.0,2019.0,Condo/Townhome,PAPH716396,Negotiable,871.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Phila (South),No
16,1035 DALY ST,Philadelphia,PA,19148,1.0,3.0,,,None,"Hot Water,  Radiator",No,"Oven/Range - Gas,  Refrigerator",,1100.0,199900.0,2455.0,2019.0,Condo/Townhome,PAPH716244,Immediate,871.0,Active,1940.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Lower Moyamensing,No
17,4131 PARRISH ST,Philadelphia,PA,19104,,,,,None,90% Forced Air,No,,,,125000.0,824.0,2019.0,Condo/Townhome,PAPH716438,Immediate,1742.0,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
18,2102 W INDIANA AVE,Philadelphia,PA,19132,,,,,None,Baseboard - Electric,No,,,,125000.0,410.0,2019.0,Condo/Townhome,PAPH716462,0-30 Days CD,871.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,North Central,No
19,3113 N 16TH ST,Philadelphia,PA,19132,,,,,,,No,,,,75000.0,286.0,2019.0,Vacant Land,PAPH716464,0-30 Days CD,4792.0,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
0,2005 W MAYFIELD ST,Philadelphia,PA,19132,1.0,2.0,,,None,Radiator,No,,,,69900.0,379.0,2019.0,Condo/Townhome,PAPH716222,61-90 Days CD,436.0,Active,1929.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,None Available,No
1,54 N RUBY ST,Philadelphia,PA,19139,1.0,3.0,,,None,Forced Air,No,,,1328.0,57000.0,687.0,2019.0,Condo/Townhome,PAPH717556,Negotiable,871.0,Contract Pending,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Haddington,No
2,2450 N OPAL ST,Philadelphia,PA,19132,,,,,,,No,,,,22000.0,130.0,2019.0,Vacant Land,PAPH716158,Immediate,871.0,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
3,3427 HARTVILLE ST,Philadelphia,PA,19134,1.0,3.0,,,None,Forced Air,No,,,1024.0,43900.0,517.0,2019.0,Condo/Townhome,PAPH715702,0-30 Days CD,871.0,Contract Pending,1935.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Harrowgate,No
4,443 SHURS LN #13,Philadelphia,PA,19128,3.0,3.0,,,Central A/C,Forced Air,Yes,,,,500000.0,,2019.0,Condo/Townhome,PAPH716500,31-60 Days CD,0.0,Active,2019.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Manayunk,No
5,1232 N FRONT ST #2F,Philadelphia,PA,19122,2.0,2.0,"Elevator,  Kitchen - Eat-In","Bedroom 1,  Dining Room,  Family Room,  Kitchen,  Living Room,  Master Bedroom",Central A/C,Forced Air,Yes,,Main Floor,1120.0,429900.0,1200.0,2019.0,Condo/Townhome,PAPH715818,181-365 Days,0.27 acres,Contract Pending,2019.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Fishtown,No
6,155 EMILY ST,Philadelphia,PA,19148,1.0,3.0,"Combination Kitchen/Dining,  Floor Plan - Open,  Recessed Lighting,  Upgraded Countertops,  Wood Floors","Dining Room,  Kitchen,  Living Room",None,Forced Air,No,"Built-In Microwave,  Dishwasher,  Extra Refrigerator/Freezer,  Oven/Range - Gas,  Range Hood,  Refrigerator,  Stainless Steel Appliances,  Washer",Basement,1150.0,274000.0,1669.0,2019.0,Condo/Townhome,PAPH715618,"0-30 Days CD,  Immediate",436.0,Active,1970.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,None Available,No
7,1816 N GRATZ ST,Philadelphia,PA,19121,2.0,3.0,,"Basement,  Breakfast Room",None,Hot Water,No,,,,184900.0,3477.0,2019.0,Condo/Townhome,PAPH715488,Immediate,871.0,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Temple University,No
8,2717-27 N HOWARD ST,Philadelphia,PA,19133,,,,,,,No,,,,810000.0,3099.0,2019.0,Vacant Land,PAPH693586,Immediate,0.40 acres,Contract Pending,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
9,50 S 16TH ST #4005,Philadelphia,PA,19102,2.0,1.0,"Breakfast Area,  Kitchen - Island,  Master Bath(s),  Recessed Lighting",,Central A/C,Forced Air,Yes,"Built-In Microwave,  Cooktop,  Dishwasher,  Dryer,  Oven - Wall,  Refrigerator,  Stainless Steel Appliances,  Washer","Dryer In Unit,  Washer In Unit",1275.0,665000.0,10377.0,2019.0,Condo/Townhome,PAPH693410,Negotiable,0.0,Active,1990.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Center City,No
10,2225 N PARK AVE,Philadelphia,PA,19132,4.0,8.0,,,Central A/C,Forced Air,Yes,,,,563900.0,1457.0,2019.0,Condo/Townhome,PAPH693608,31-60 Days CD,1307.0,Active,2009.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Temple University,No
11,2225 N PARK AVE,Philadelphia,PA,19132,,,,,Central A/C,Forced Air,Yes,,,,563900.0,1457.0,2019.0,Condo/Townhome,PAPH693630,31-60 Days CD,1307.0,Active,2009.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
12,301 N 3RD ST #A4,Philadelphia,PA,19106,1.0,2.0,"Attic,  Combination Dining/Living,  Combination Kitchen/Living,  Exposed Beams,  Floor Plan - Open,  Kitchen - Eat-In,  Master Bath(s),  Skylight(s),  Sprinkler System,  Wood Floors","Kitchen,  Living Room,  Master Bedroom",Central A/C,Forced Air,Yes,"Built-In Microwave,  Dishwasher,  Stove,  Washer/Dryer Stacked",,1514.0,345000.0,4720.0,2019.0,Condo/Townhome,PAPH693514,Negotiable,0.0,Active,1918.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Old City,No
13,4678-82-80 TACKAWANNA ST,Philadelphia,PA,19124,2.0,3.0,,,Window Unit(s),Forced Air,No,,,,250000.0,601.0,2019.0,Single Family,PAPH513262,0-30 Days CD,7405.0,Active,1930.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Frankford,No
14,1100 S BROAD ST #319C,Philadelphia,PA,19146,1.0,0.0,Studio,,Central A/C,Forced Air,Yes,,,411.0,160000.0,1585.0,2019.0,Condo/Townhome,PAPH693480,Subject to Existing Lease,0.0,Active,1900.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Avenue Of The Arts,No
15,2109 MCKEAN ST,Philadelphia,PA,19145,1.0,3.0,"Dining Area,  Floor Plan - Open","Basement,  Bathroom 1,  Bedroom 2,  Bedroom 3,  Dining Room,  Kitchen,  Living Room,  Master Bedroom",None,Radiator,No,,,,159900.0,1431.0,2019.0,Condo/Townhome,PAPH693340,Immediate,871.0,Active,1971.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Phila (South),No
16,100 N CROSKEY ST,Philadelphia,PA,19103,4.0,3.0,Kitchen - Eat-In,"Bedroom 1,  Bedroom 2,  Bedroom 3,  Kitchen,  Living Room,  Master Bedroom",Central A/C,Forced Air,Yes,,Lower Floor,,1799900.0,1.0,2019.0,Condo/Townhome,PAPH693214,Settlement,1.00 acres,Active,2018.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Logan Square,Yes
17,50 S 16TH ST #4310,Philadelphia,PA,19102,3.0,3.0,"Built-Ins,  Combination Dining/Living,  Crown Moldings,  Dining Area,  Flat,  Floor Plan - Open,  Kitchen - Gourmet,  Master Bath(s),  Recessed Lighting,  Sprinkler System,  Stall Shower,  Upgraded Countertops,  Walk-in Closet(s),  Window Treatments,  Wine Storage,  Wood Floors",,Central A/C,Forced Air,Yes,"Built-In Microwave,  Cooktop,  Dishwasher,  Oven/Range - Electric,  Refrigerator,  Stainless Steel Appliances,  Washer/Dryer Stacked,  Water Heater",Main Floor,2070.0,1425000.0,15340.0,2019.0,Condo/Townhome,PAPH693098,Negotiable,0.0,Active,1990.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Center City,Yes
18,3926 TERRACE,Philadelphia,PA,19128,,,,,None,Baseboard - Electric,No,,,,369900.0,,2019.0,Condo/Townhome,PAPH693240,Negotiable,0.0,Contract Pending,1920.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
19,2858 JASPER ST,Philadelphia,PA,19134,2.0,3.0,,,None,Forced Air,No,,,,145000.0,686.0,2019.0,Condo/Townhome,PAPH693084,61-90 Days CD,871.0,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Port Richmond,No
0,5932 N LAWRENCE ST,Philadelphia,PA,19120,2.0,3.0,,,None,Hot Water,No,,,,86900.0,1391.0,2019.0,Condo/Townhome,PAPH693146,31-60 Days CD,871.0,Active,1947.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Olney,No
1,2758 N 15TH ST,Philadelphia,PA,19132,,,,,,,No,,,,28000.0,52.0,2019.0,Vacant Land,PAPH693694,Immediate,1307.0,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
2,1301 W SOMERSET ST,Philadelphia,PA,19132,,,,,,,No,,,,28000.0,214.0,2019.0,Vacant Land,PAPH693740,Immediate,1307.0,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
3,223 E SPRINGER ST,Philadelphia,PA,19119,,,,,,,No,,,,25999.0,84.0,2019.0,Vacant Land,PAPH693052,Immediate,871.0,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Mt Airy (East),No
4,4967 SHELDON ST,Philadelphia,PA,19144,,,,,,,No,,,,20000.0,402.0,2019.0,Vacant Land,PAPH693286,"Immediate,  Settlement",4792.0,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
5,207 MONROE ST #H,Philadelphia,PA,19147,4.0,4.0,,,Central A/C,90% Forced Air,Yes,,,,1125000.0,1.0,2019.0,Condo/Townhome,PAPH692274,Settlement,1742.0,Active,2019.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Queen Village,Yes
6,1352 SOUTH ST #502,Philadelphia,PA,19147,3.0,3.0,"Exposed Beams,  Flat,  Floor Plan - Open,  Master Bath(s),  Sprinkler System,  Walk-in Closet(s)",,Central A/C,Forced Air,Yes,,"Hookup,  Main Floor",2316.0,825000.0,9489.0,2019.0,Condo/Townhome,PAPH692542,Immediate,0.0,Active,2007.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Avenue Of The Arts,Yes
7,4 S STRAWBERRY ST,Philadelphia,PA,19106,,,,,Central A/C,Forced Air,Yes,,,1734.0,669900.0,6003.0,2019.0,Condo/Townhome,PAPH692292,Settlement,436.0,Active,1919.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Old City,No
8,4 S STRAWBERRY ST,Philadelphia,PA,19106,2.0,4.0,,Office,Central A/C,Forced Air,Yes,,Has Laundry,1736.0,669900.0,6003.0,2019.0,Condo/Townhome,PAPH692376,Settlement,436.0,Active,1919.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Old City,No
9,1117 MCKEAN ST,Philadelphia,PA,19148,,,,,Central A/C,Other,Yes,,,,650000.0,6079.0,2019.0,Condo/Townhome,PAPH692432,Other,871.0,Contract Pending,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
10,137 N 63RD ST,Philadelphia,PA,19139,3.0,4.0,"Dining Area,  Kitchen - Eat-In",,Wall Unit,Radiator,No,,,,199000.0,945.0,2019.0,Single Family,PAPH693210,Immediate,2614.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Haddington,No
11,7127 UPLAND ST,Philadelphia,PA,19142,,,,,,,No,,,,130000.0,3194.0,2019.0,Vacant Land,PAPH692476,Immediate,0.36 acres,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Cobbs Creek,No
12,3900 FORD RD #10K,Philadelphia,PA,19131,2.0,1.0,,Den,Central A/C,90% Forced Air,Yes,,,,88000.0,1418.0,2019.0,Condo/Townhome,PAPH692486,Negotiable,0.0,Active,1963.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Park Plaza,No
13,308 MONASTERY AVE,Philadelphia,PA,19128,3.0,4.0,"Built-Ins,  Combination Dining/Living,  Crown Moldings,  Efficiency,  Floor Plan - Open,  Kitchen - Gourmet,  Kitchen - Island,  Master Bath(s),  Pantry,  Recessed Lighting,  Skylight(s),  Stain/Lead Glass,  Stall Shower,  Upgraded Countertops,  Wainscotting,  Walk-in Closet(s),  Wet/Dry Bar,  Window Treatments,  Wine Storage,  Wood Floors","Bathroom 1,  Bedroom 2,  Bedroom 3,  Bedroom 4,  Dining Room,  Family Room,  Foyer,  Kitchen,  Living Room,  Master Bedroom,  Utility Room,  Workshop",Central A/C,"Central,  Forced Air,  Radiator",Yes,"Built-In Microwave,  Commercial Range,  Dishwasher,  Disposal,  Dryer,  Oven - Double,  Oven/Range - Gas,  Range Hood,  Refrigerator,  Stainless Steel Appliances,  Washer,  Water Heater - Tankless",Upper Floor,3000.0,875000.0,1119.0,2019.0,Condo/Townhome,PAPH692004,Immediate,1307.0,Active,1970.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Manayunk,Yes
14,1130 GERRITT ST,Philadelphia,PA,19147,3.0,2.0,"Ceiling Fan(s),  Combination Dining/Living,  Combination Kitchen/Living,  Dining Area,  Floor Plan - Open,  Kitchen - Eat-In,  Kitchen - Gourmet,  Pantry,  Stall Shower,  Upgraded Countertops,  Window Treatments,  Wood Floors","Basement,  Bathroom 1,  Bathroom 2,  Bedroom 2,  Great Room,  Kitchen,  Laundry,  Master Bedroom","Ceiling Fan(s),  Central A/C",90% Forced Air,Yes,"Built-In Microwave,  Built-In Range,  Dishwasher,  Disposal,  Dryer,  Oven - Self Cleaning,  Oven/Range - Gas,  Refrigerator,  Washer,  Water Heater",,1473.0,449900.0,3506.0,2019.0,Condo/Townhome,PAPH691872,Negotiable,436.0,Contract Pending,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Passyunk Square,No
15,2642 AGATE ST,Philadelphia,PA,19125,3.0,3.0,"Combination Dining/Living,  Combination Kitchen/Dining,  Crown Moldings,  Floor Plan - Open,  Kitchen - Island,  Recessed Lighting,  Stall Shower,  Upgraded Countertops,  Walk-in Closet(s)","Basement,  Bathroom 1,  Bathroom 2,  Bathroom 3,  Bedroom 2,  Dining Room,  Great Room,  Kitchen,  Laundry,  Living Room,  Master Bathroom,  Master Bedroom",Central A/C,Forced Air,Yes,"Dishwasher,  Dryer - Front Loading,  Oven/Range - Gas,  Refrigerator,  Stainless Steel Appliances,  Washer - Front Loading,  Washer/Dryer Stacked",Upper Floor,,449900.0,337.0,2019.0,Condo/Townhome,PAPH692056,31-60 Days CD,871.0,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Fishtown,No
